Date Time,Tin,Tout,GasUsed,Srd
2018-11-19 04:00:00,15.88954545,6.6739999999999995,0.0,0
2018-11-19 05:00:00,15.67272727,6.6739999999999995,0.0,1
2018-11-19 06:00:00,15.47318182,6.6739999999999995,13.362495999999998,3
2018-11-19 07:00:00,16.99836364,6.471,3.0065616000000004,2
2018-11-19 08:00:00,17.20636364,6.775,4.6768735999999995,2
2018-11-19 09:00:00,17.24090909,7.28,0.7794789329999999,20
2018-11-19 10:00:00,17.11109091,8.282,0.0,39
2018-11-19 11:00:00,16.86863636,8.382,0.0,119
2018-11-19 12:00:00,16.479,7.782,0.0,88
2018-11-19 13:00:00,16.29690909,8.581,0.0,123
2018-11-19 14:00:00,16.02854545,7.682,0.0,89
2018-11-19 15:00:00,15.82036364,7.481,0.0,39
2018-11-19 16:00:00,15.57718182,6.166,0.0,36
2018-11-19 17:00:00,15.37745455,6.064,0.0,1
2018-11-19 18:00:00,15.19509091,5.757000000000001,14.030620800000001,1
2018-11-19 19:00:00,16.68681818,5.45,2.3384367999999998,1
2018-11-19 20:00:00,16.98127273,5.244,5.344998399,0
2018-11-19 21:00:00,16.84272727,4.727,4.676873598999999,2
2018-11-19 22:00:00,17.25818182,3.6830000000000003,1.4476037330000002,1
2018-11-19 23:00:00,16.89463636,3.8930000000000002,1.113541334,1
2018-11-20 00:00:00,16.59181818,4.519,1.893020266,1
2018-11-20 01:00:00,16.32318182,3.998,0.556770667,1
2018-11-20 02:00:00,16.07190909,3.998,2.227082666,1
2018-11-20 03:00:00,15.985,4.207,0.11135413300000001,1
2018-11-20 04:00:00,15.69890909,4.727,2.227082667,1
2018-11-20 05:00:00,15.70745455,4.727,1.6703119999999998,2
2018-11-20 06:00:00,15.46454545,3.367,12.3603088,1
2018-11-20 07:00:00,16.71281818,3.155,2.561145067,2
2018-11-20 08:00:00,16.86009091,2.6239999999999997,6.458539732999999,2
2018-11-20 09:00:00,16.83409091,5.037,0.556770667,17
2018-11-20 10:00:00,16.82536364,5.45,0.0,64
2018-11-20 11:00:00,16.27990909,5.655,0.0,39
2018-11-20 12:00:00,15.85509091,5.655,0.0,24
2018-11-20 13:00:00,15.54254545,5.86,0.0,48
2018-11-20 14:00:00,15.29072727,5.347,0.0,43
2018-11-20 15:00:00,15.03872727,4.831,0.0,31
2018-11-20 16:00:00,14.77790909,3.7880000000000003,0.0,9
2018-11-20 17:00:00,14.56009091,3.6830000000000003,0.0,1
2018-11-20 18:00:00,14.36854545,3.998,14.6987456,2
2018-11-20 19:00:00,15.845999999999998,3.8930000000000002,4.565519467,0
2018-11-20 20:00:00,16.34036364,3.6830000000000003,6.3471856010000005,0
2018-11-20 21:00:00,16.59163636,3.5780000000000003,4.6768735999999995,2
2018-11-20 22:00:00,16.66090909,3.5780000000000003,0.6681248000000001,2
2018-11-20 23:00:00,16.25372727,3.261,0.0,2
2018-11-21 00:00:00,15.73345455,2.73,0.0,2
2018-11-21 01:00:00,15.31654545,2.73,0.0,2
2018-11-21 02:00:00,14.97754545,2.943,0.0,1
2018-11-21 03:00:00,14.69927273,2.943,0.0,1
2018-11-21 04:00:00,14.46390909,3.049,0.0,1
2018-11-21 05:00:00,14.24636364,3.367,0.0,3
2018-11-21 06:00:00,14.06336364,3.367,14.47603733,1
2018-11-21 07:00:00,15.716,3.155,6.792602133,2
2018-11-21 08:00:00,16.219,2.943,6.3471856010000005,2
2018-11-21 09:00:00,16.55681818,3.367,0.890833067,19
2018-11-21 10:00:00,16.18463636,3.5780000000000003,0.0,41
2018-11-21 11:00:00,15.62081818,5.5520000000000005,0.0,37
2018-11-21 12:00:00,15.204,4.934,0.0,133
2018-11-21 13:00:00,15.13427273,5.962000000000001,0.0,134
2018-11-21 14:00:00,14.73445455,6.6739999999999995,0.0,129
2018-11-21 15:00:00,14.51690909,6.064,0.0,63
2018-11-21 16:00:00,14.25554545,4.207,0.0,55
2018-11-21 17:00:00,13.985,2.517,0.0,6
2018-11-21 18:00:00,13.75818182,2.6239999999999997,15.25551627,2
2018-11-21 19:00:00,15.34272727,1.764,5.790414932999999,1
2018-11-21 20:00:00,15.880999999999998,0.893,8.017497601,1
2018-11-21 21:00:00,16.23645455,0.121,4.3428112,1
2018-11-21 22:00:00,16.219,-0.5489999999999999,0.7794789329999999,1
2018-11-21 23:00:00,15.78536364,-1.341,0.0,1
2018-11-22 00:00:00,15.10754545,-1.456,0.0,2
2018-11-22 01:00:00,14.59345455,-1.6840000000000002,0.0,0
2018-11-22 02:00:00,14.15754545,-2.61,0.0,2
2018-11-22 03:00:00,13.76436364,-3.0789999999999997,0.0,1
2018-11-22 04:00:00,13.44072727,-3.553,0.0,1
2018-11-22 05:00:00,13.15181818,-2.377,0.0,0
2018-11-22 06:00:00,12.89781818,-1.456,15.47822453,2
2018-11-22 07:00:00,14.50809091,-0.887,7.460726932999999,2
2018-11-22 08:00:00,15.36845455,-0.213,8.240205867,2
2018-11-22 09:00:00,15.78545455,0.563,0.222708267,7
2018-11-22 10:00:00,15.39427273,2.088,0.0,12
2018-11-22 11:00:00,14.81172727,2.73,0.0,135
2018-11-22 12:00:00,14.37636364,4.207,0.0,63
2018-11-22 13:00:00,14.05409091,4.207,0.0,79
2018-11-22 14:00:00,13.76618182,3.998,0.0,53
2018-11-22 15:00:00,13.53018182,3.8930000000000002,0.0,15
2018-11-22 16:00:00,13.31136364,3.6830000000000003,0.0,17
2018-11-22 17:00:00,13.11909091,3.6830000000000003,0.0,2
2018-11-22 18:00:00,12.95245455,3.8930000000000002,15.14416213,1
2018-11-22 19:00:00,14.58645455,4.207,7.015310399,2
2018-11-22 20:00:00,15.45554545,4.415,8.128851734,1
2018-11-22 21:00:00,15.95009091,4.102,6.013123199,2
2018-11-22 22:00:00,16.21890909,3.998,1.224895466,2
2018-11-22 23:00:00,15.907,4.311,0.0,2
2018-11-23 00:00:00,15.26463636,4.207,0.0,2
2018-11-23 01:00:00,14.81254545,3.6830000000000003,0.0,2
2018-11-23 02:00:00,14.47290909,4.207,0.0,1
2018-11-23 03:00:00,14.20290909,4.311,0.0,1
2018-11-23 04:00:00,13.975999999999999,3.998,0.0,4
2018-11-23 05:00:00,13.74918182,3.5780000000000003,0.0,2
2018-11-23 06:00:00,13.52172727,3.5780000000000003,15.032808,2
2018-11-23 07:00:00,15.19518182,3.5780000000000003,7.238018668,2
2018-11-23 08:00:00,15.95036364,3.7880000000000003,6.013123200000001,2
2018-11-23 09:00:00,16.23627273,4.311,1.0021871999999998,6
2018-11-23 10:00:00,15.90690909,4.727,0.0,33
2018-11-23 11:00:00,15.35154545,5.5520000000000005,0.0,30
2018-11-23 12:00:00,14.969000000000001,5.757000000000001,0.0,29
2018-11-23 13:00:00,14.69936364,5.962000000000001,0.0,42
2018-11-23 14:00:00,14.44681818,6.064,0.0,30
2018-11-23 15:00:00,14.21181818,6.064,0.0,22
2018-11-23 16:00:00,14.02854545,6.268,0.0,7
2018-11-23 17:00:00,13.86290909,6.268,0.0,2
2018-11-23 18:00:00,13.74063636,6.37,15.3668704,1
2018-11-23 19:00:00,15.41209091,6.5729999999999995,6.235831467000001,1
2018-11-23 20:00:00,16.141,6.775,5.790414932999999,1
2018-11-23 21:00:00,16.38372727,6.775,5.790414932999999,1
2018-11-23 22:00:00,16.69563636,6.877000000000001,0.44541653299999995,1
2018-11-23 23:00:00,16.245,6.877000000000001,0.0,1
2018-11-24 00:00:00,15.73345455,6.978,0.0,2
2018-11-24 01:00:00,15.38636364,7.381,0.0,1
2018-11-24 02:00:00,15.13427273,7.481,0.0,1
2018-11-24 03:00:00,14.90836364,7.481,0.0,1
2018-11-24 04:00:00,14.70836364,7.381,0.0,2
2018-11-24 05:00:00,14.53418182,7.28,0.0,2
2018-11-24 06:00:00,14.38627273,7.381,14.6987456,2
2018-11-24 07:00:00,15.98481818,7.28,3.6746864,2
2018-11-24 08:00:00,16.45309091,7.28,7.126664533,1
2018-11-24 09:00:00,16.86,7.481,4.231457067,5
2018-11-24 10:00:00,16.73018182,8.182,6.3471855999999995,16
2018-11-24 11:00:00,17.31872727,7.782,5.010936,41
2018-11-24 12:00:00,17.189,8.879,3.563332266,22
2018-11-24 13:00:00,17.53481818,8.779,6.681247999999999,57
2018-11-24 14:00:00,17.55227273,8.581,1.0021871999999998,106
2018-11-24 15:00:00,17.50890909,8.182,6.681247999999999,28
2018-11-24 16:00:00,17.78581818,7.882000000000001,4.231457067,10
2018-11-24 17:00:00,17.80318182,7.481,2.449790933,2
2018-11-24 18:00:00,17.54372727,7.381,5.567706667,1
2018-11-24 19:00:00,18.01936364,6.877000000000001,3.897394668,1
2018-11-24 20:00:00,17.83781818,6.5729999999999995,2.3384367999999998,2
2018-11-24 21:00:00,17.80318182,6.268,5.901769067,1
2018-11-24 22:00:00,17.94154545,5.86,0.6681248000000001,2
2018-11-24 23:00:00,17.72527273,5.5520000000000005,0.0,2
2018-11-25 00:00:00,17.19772727,5.5520000000000005,0.0,1
2018-11-25 01:00:00,16.82554545,5.347,0.0,2
2018-11-25 02:00:00,16.46163636,3.367,0.0,2
2018-11-25 03:00:00,16.16718182,5.141,0.0,1
2018-11-25 04:00:00,15.933,5.037,0.0,2
2018-11-25 05:00:00,15.664000000000001,5.244,0.0,2
2018-11-25 06:00:00,15.447000000000001,5.347,13.362495999999998,3
2018-11-25 07:00:00,16.86872727,5.347,2.0043743999999997,1
2018-11-25 08:00:00,17.08518182,5.5520000000000005,6.903956266000001,2
2018-11-25 09:00:00,17.18036364,5.5520000000000005,2.115728534,6
2018-11-25 10:00:00,17.28409091,5.757000000000001,6.903956267000001,22
2018-11-25 11:00:00,17.29281818,6.775,1.8930202669999998,37
2018-11-25 12:00:00,17.60427273,7.381,6.569893866,97
2018-11-25 13:00:00,17.63890909,7.582000000000001,1.4476037330000002,108
2018-11-25 14:00:00,17.83781818,7.882000000000001,5.679060801,103
2018-11-25 15:00:00,17.99336364,6.6739999999999995,2.3384367999999998,165
2018-11-25 16:00:00,17.62163636,6.064,5.344998400000001,59
2018-11-25 17:00:00,18.028,5.757000000000001,3.6746864,6
2018-11-25 18:00:00,17.86381818,5.86,1.8930202669999998,2
2018-11-25 19:00:00,17.65609091,5.5520000000000005,7.238018667,2
2018-11-25 20:00:00,17.95881818,5.655,2.227082667,0
2018-11-25 21:00:00,17.855,5.347,3.006561601,3
2018-11-25 22:00:00,17.83781818,5.037,0.33406240000000004,2
2018-11-25 23:00:00,17.43118182,5.037,0.0,2
2018-11-26 00:00:00,16.98127273,5.037,0.0,2
2018-11-26 01:00:00,16.61736364,4.623,0.0,2
2018-11-26 02:00:00,16.297,4.831,0.0,2
2018-11-26 03:00:00,16.01945455,4.934,0.0,1
2018-11-26 04:00:00,15.77663636,5.037,0.0,2
2018-11-26 05:00:00,15.58581818,5.347,0.0,0
2018-11-26 06:00:00,15.36881818,5.347,13.58520427,1
2018-11-26 07:00:00,16.89463636,5.45,2.449790934,1
2018-11-26 08:00:00,17.09381818,4.934,5.790414934,1
2018-11-26 09:00:00,17.17154545,5.347,0.7794789329999999,6
2018-11-26 10:00:00,17.10245455,6.37,0.0,79
2018-11-26 11:00:00,16.72136364,6.37,0.0,54
2018-11-26 12:00:00,16.49627273,7.682,0.0,227
2018-11-26 13:00:00,16.47854545,8.282,0.0,169
2018-11-26 14:00:00,16.02836364,7.782,0.0,200
2018-11-26 15:00:00,15.74209091,6.6739999999999995,0.0,52
2018-11-26 16:00:00,15.48163636,6.5729999999999995,0.0,47
2018-11-26 17:00:00,15.25581818,5.244,0.0,2
2018-11-26 18:00:00,15.05590909,5.655,14.030620800000001,2
2018-11-26 19:00:00,16.58290909,5.757000000000001,1.8930202669999998,2
2018-11-26 20:00:00,16.79936364,5.347,7.238018668,1
2018-11-26 21:00:00,16.88609091,5.037,3.117915734,3
2018-11-26 22:00:00,17.12845455,5.037,0.11135413300000001,2
2018-11-26 23:00:00,16.62609091,4.831,0.0,1
2018-11-27 00:00:00,16.15827273,4.727,0.0,1
2018-11-27 01:00:00,15.76790909,4.102,0.0,1
2018-11-27 02:00:00,15.44681818,4.102,0.0,4
2018-11-27 03:00:00,15.20336364,3.8930000000000002,0.0,2
2018-11-27 04:00:00,14.96872727,3.8930000000000002,0.0,1
2018-11-27 05:00:00,14.76863636,3.998,0.0,2
2018-11-27 06:00:00,14.54236364,3.7880000000000003,14.47603733,3
2018-11-27 07:00:00,16.11518182,3.261,4.008748799999999,4
2018-11-27 08:00:00,16.54836364,3.261,6.792602134,5
2018-11-27 09:00:00,16.71272727,3.998,0.44541653299999995,3
2018-11-27 10:00:00,16.49645455,5.037,0.0,17
2018-11-27 11:00:00,15.88981818,5.244,0.0,50
2018-11-27 12:00:00,15.40390909,5.347,0.0,33
2018-11-27 13:00:00,15.04754545,5.655,0.0,40
2018-11-27 14:00:00,14.76063636,5.5520000000000005,0.0,33
2018-11-27 15:00:00,14.49072727,5.86,0.0,15
2018-11-27 16:00:00,14.24681818,5.86,0.0,5
2018-11-27 17:00:00,14.02881818,6.37,0.0,1
2018-11-27 18:00:00,13.88054545,6.877000000000001,15.3668704,1
2018-11-27 19:00:00,15.68081818,7.28,5.6790608,2
2018-11-27 20:00:00,16.27081818,7.079,5.567706667,0
2018-11-27 21:00:00,16.59136364,6.775,7.349372801,1
2018-11-27 22:00:00,16.78218182,6.877000000000001,0.556770667,1
2018-11-27 23:00:00,16.53963636,6.37,0.0,1
2018-11-28 00:00:00,16.011,6.471,0.0,2
2018-11-28 01:00:00,15.62954545,6.6739999999999995,0.0,3
2018-11-28 02:00:00,15.30836364,6.877000000000001,0.0,1
2018-11-28 03:00:00,15.06481818,6.978,0.0,1
2018-11-28 04:00:00,14.85636364,7.178999999999999,0.0,2
2018-11-28 05:00:00,14.68227273,7.782,0.0,0
2018-11-28 06:00:00,14.52563636,8.481,14.81009973,2
2018-11-28 07:00:00,16.26218182,9.472000000000001,3.2292698669999997,1
2018-11-28 08:00:00,16.78190909,10.357000000000001,7.9061434660000005,1
2018-11-28 09:00:00,17.06772727,11.625,0.44541653299999995,5
2018-11-28 10:00:00,17.033,12.69,0.0,34
2018-11-28 11:00:00,16.59163636,13.075999999999999,0.0,37
2018-11-28 12:00:00,16.31454545,13.845999999999998,0.0,38
2018-11-28 13:00:00,16.19327273,14.134,0.0,131
2018-11-28 14:00:00,16.06318182,13.845999999999998,0.0,54
2018-11-28 15:00:00,15.94172727,13.558,0.0,28
2018-11-28 16:00:00,15.82036364,13.75,0.0,9
2018-11-28 17:00:00,15.72490909,13.558,0.0,6
2018-11-28 18:00:00,15.61209091,12.883,13.58520427,2
2018-11-28 19:00:00,17.232,12.11,4.788227733,2
2018-11-28 20:00:00,17.58690909,11.915999999999999,3.897394667,2
2018-11-28 21:00:00,17.62136364,11.625,3.0065616000000004,1
2018-11-28 22:00:00,17.84636364,11.722000000000001,0.33406240000000004,1
2018-11-28 23:00:00,17.37063636,10.651,2.115728534,1
2018-11-29 00:00:00,17.362000000000002,9.669,0.222708267,1
2018-11-29 01:00:00,16.98127273,9.373,2.0043743999999997,1
2018-11-29 02:00:00,17.007,9.669,0.11135413300000001,1
2018-11-29 03:00:00,16.73881818,10.062999999999999,2.227082666,1
2018-11-29 04:00:00,16.80790909,10.455,0.11135413300000001,1
2018-11-29 05:00:00,16.58290909,11.139000000000001,2.115728533,2
2018-11-29 06:00:00,16.66927273,12.013,12.13760053,1
2018-11-29 07:00:00,17.95072727,12.11,5.456352533,1
2018-11-29 08:00:00,18.53954545,12.594000000000001,6.235831467000001,1
2018-11-29 09:00:00,18.86881818,13.173,0.11135413300000001,2
2018-11-29 10:00:00,18.59072727,13.942,0.0,18
2018-11-29 11:00:00,18.09736364,13.845999999999998,0.0,36
2018-11-29 12:00:00,17.79436364,13.845999999999998,0.0,20
2018-11-29 13:00:00,17.55236364,12.207,0.0,98
2018-11-29 14:00:00,17.414,11.235999999999999,0.0,79
2018-11-29 15:00:00,17.23227273,10.651,0.0,134
2018-11-29 16:00:00,16.92072727,10.161,0.0,22
2018-11-29 17:00:00,16.69563636,9.965,0.0,3
2018-11-29 18:00:00,16.48772727,9.275,13.25114187,1
2018-11-29 19:00:00,17.87236364,9.077,2.449790933,2
2018-11-29 20:00:00,18.20954545,9.571,7.906143467000001,2
2018-11-29 21:00:00,18.40872727,8.978,4.231457066,1
2018-11-29 22:00:00,18.68545455,8.879,2.0043744009999998,1
2018-11-29 23:00:00,18.49509091,8.282,0.0,1
2018-11-30 00:00:00,17.86372727,8.282,0.0,2
2018-11-30 01:00:00,17.39663636,7.983,0.0,2
2018-11-30 02:00:00,17.02463636,7.682,0.0,2
2018-11-30 03:00:00,16.69563636,7.481,0.0,2
2018-11-30 04:00:00,16.40981818,6.978,0.0,1
2018-11-30 05:00:00,16.18463636,6.5729999999999995,0.0,1
2018-11-30 06:00:00,15.95045455,6.978,13.47385013,2
2018-11-30 07:00:00,17.45727273,6.775,1.8930202669999998,2
2018-11-30 08:00:00,17.55236364,6.978,5.456352533,1
2018-11-30 09:00:00,17.54363636,7.381,1.113541333,9
2018-11-30 10:00:00,17.82036364,8.182,0.0,64
2018-11-30 11:00:00,17.50890909,8.978,0.0,149
2018-11-30 12:00:00,17.34454545,9.472000000000001,0.0,203
2018-11-30 13:00:00,17.19736364,10.062999999999999,0.0,225
2018-11-30 14:00:00,16.98109091,11.040999999999999,0.0,203
2018-11-30 15:00:00,16.59145455,8.581,0.0,99
2018-11-30 16:00:00,16.297,8.382,0.0,40
2018-11-30 17:00:00,16.04554545,7.481,0.0,2
2018-11-30 18:00:00,15.82881818,6.775,13.47385013,1
2018-11-30 19:00:00,17.32727273,7.178999999999999,6.124477333,1
2018-11-30 20:00:00,17.88954545,7.28,7.126664533,2
2018-11-30 21:00:00,18.26163636,6.978,5.901769066,2
2018-11-30 22:00:00,18.452,7.079,0.11135413300000001,1
2018-11-30 23:00:00,18.01063636,6.5729999999999995,0.0,2
